id	signal
46478342	5
46478434	5
46478769	6
46478822	3
46479325	3
46479361	1
46479444	7
46479958	2
46480002	4
46480015	1
46480086	2
46480339	7
46480355	1
46480364	5
46480369	5
46480498	0
46480706	9
46480769	6
46480825	7
46481077	2
46481189	6
46481282	8
46481283	9
46481833	0
46481838	5
46481992	5
46482241	6
46482385	6
46482416	2
46482543	3
46482618	10
46482805	5
46482806	2
46482810	6
46482893	6
46484730	8
46484988	8
46485765	1
46485809	3
46486068	3
46486087	8
46486906	2
46487434	5
46487883	9
46487917	2
46487918	7
46488410	6
46488522	3
46488806	8
46488810	8
46488811	6
46488832	6
46488860	2
46488874	5
46488892	4
46488955	2
46488958	4
46488972	7
46488983	3
46488987	6
46489258	5
46489260	7
46489270	5
46489270	6
46489279	2
46489315	3
46489346	8
46489365	5
46489758	6
46489781	4
46489793	8
46489890	7
46489903	3
46489983	6
46490012	4
46490040	1
46490041	1
46490343	7
46490361	4
46490435	2
46490436	5
46490456	9
46490599	5
46490973	2
46490975	3
46490980	2
46491010	3
46491029	5
46491112	4
46491218	5
46491303	2
46491474	5
46491869	1
46491921	7
46492345	1
46492415	7
46492462	6
46492561	4
46492591	3
46492660	2
46492669	6
46492772	3
46492924	1
46492928	1
46492932	3
46492945	3
46492981	4
46493007	5
46493029	3
46493046	3
46493098	2
46493327	4
46493540	5
46493607	6
46493662	3
46493889	3
46493907	0
46493932	0
46493962	1
46493978	2
46494044	1
46494363	2
46494394	0
46494592	10
46494747	3
46495077	9
46495477	4
46495482	3
46495537	2
46495575	8
46495585	3
46495602	5
46495625	2
46495694	5
46495694	5
46496364	10
46496408	1
46496489	3
46496559	6
46496706	0
46496888	2
46497058	7
46497110	0
46497276	7
46497360	7
46497401	6
46497431	7
46497561	2
46497566	3
46497814	3
46497907	2
46497972	6
46498175	0
46498295	7
46498367	6
46498479	5
46498532	4
46498683	0
46498758	8
46499060	1
46499253	1
46499296	6
46499537	2
46500171	5
46500358	3
46500464	2
46500803	1
46500857	2
46500914	8
46500986	3
46500989	5
46501000	5
46501022	4
46501310	4
46501544	2
46501590	1
46501603	2
46501729	5
46501869	9
46502316	1
46502505	5
46502561	7
46502723	8
46502770	1
46502958	1
46503030	3
46503122	4
46503180	4
46503202	3
46503307	3
46503378	6
46503604	5
46503697	9
46503726	1
46503953	2
46504147	4
46504751	1
46504919	1
46504921	1
46504964	2
46505225	0
46505226	2
46505231	1
46505261	5
46505348	6
46505352	6
46505527	1
46505785	8
46505842	1
46506007	0
46506018	5
46506034	3
46506295	1
46506585	8
46507927	1
46508044	1
46509918	3
46511459	4
46511716	5
46511940	4
46512065	6
46512836	6
46512871	2
46513046	4
46513067	1
46513104	3
46513114	3
46513220	7
46513516	0
46513732	1
46513743	3
46513917	4
46513920	7
46513990	2
46514211	7
46514251	9
46514296	9
46514334	5
46514357	0
46514574	3
46514681	6
46514693	4
46514827	9
46514854	5
46514876	7
46514906	3
46515198	8
46515224	1
46515295	4
46515332	9
46515365	7
46515380	0
46515412	8
46515416	6
46515452	2
46515458	6
46515721	3
46515896	2
46515952	8
46515988	10
46516045	5
46516085	4
46516108	7
46516152	7
46516161	2
46516167	9
46516207	4
46516208	9
46516439	8
46516450	5
46516453	7
46516553	7
46516576	7
46516648	6
46516662	2
46516663	8
46516690	6
46516703	3
46516704	1
46516705	9
46516730	6
46516731	2
46516741	7
46516751	4
46516793	3
46516837	5
46516893	2
46516903	3
46516954	6
46517190	0
46517192	9
46517205	0
46517219	2
46517297	4
46517310	4
46517336	0
46517350	8
46517363	9
46517522	3
46517541	3
46517601	9
46517614	6
46517626	4
46517628	5
46517657	9
46517658	3
46517710	5
46517712	4
46517731	2
46517835	3
46517852	6
46517853	8
46518123	2
46518242	7
46518250	10
46518276	4
46518341	2
46518374	5
46518456	4
46518487	5
46518654	3
46518748	4
46518842	9
46519311	9
46519403	3
46519771	1
46519854	8
46519857	5
46519877	7
46519897	3
46519932	4
46520076	10
46520188	7
46520276	1
46520419	1
46520430	5
46520452	4
46520488	3
46520554	6
46520988	4
46521011	4
46521105	8
46521182	3
46521220	2
46521221	0
46521316	4
46521408	8
46521428	2
46521471	1
46521823	2
46522049	6
46522183	6
46522253	6
46522301	1
46522342	3
46522375	4
46522403	4
46522413	2
46522458	5
46522472	3
46522479	5
46522801	6
46522867	7
46522880	2
46522975	4
46522995	3
46523325	8
46523333	2
46523395	1
46523591	2
46523592	7
46523646	1
46523769	2
46523894	8
46523944	7
46524009	4
46524178	4
46524368	4
46524394	1
46524600	1
46524601	1
46524605	3
46524612	4
46524834	3
46524863	5
46525289	7
46525621	8
46525702	8
46526407	8
46526641	2
46526675	4
46526709	4
46526725	4
46526759	6
46526869	5
47043182	0
47043185	6
47043343	7
47043414	3
47043602	4
47043660	4
47043695	1
47043721	1
47043722	9
47043760	1
47043802	1
47043813	3
47043863	7
47043880	0
47043970	2
47044071	5
47044092	3
47044119	4
47044257	2
47044282	8
47044313	1
47044358	0
47044482	4
47044866	1
47044932	9
47045008	2
47045009	3
47045089	7
47045149	3
47045279	3
47045380	4
47045383	1
47045813	0
47045901	3
47045940	5
47045964	6
47045991	4
47046061	9
47046338	5
47046689	8
47046717	1
47046812	9
47046822	1
47046844	8
47046908	6
47047091	6
47047223	6
47049568	6
47049749	2
47050258	9
47050423	7
47050430	6
47051356	6
47051409	2
47051411	0
47051675	6
47051771	6
47051848	4
47052417	3
47052495	8
47052556	1
47052567	1
47052572	5
47053064	2
47053091	7
47053154	8
47053155	9
47053832	6
47053871	4
47053913	3
47054228	2
47054253	8
47054263	3
47054421	7
47054430	4
47054467	1
47054491	6
47054493	9
47054500	7
47054504	9
47054505	5
47054557	7
47054558	7
47054568	5
47054618	4
47054633	8
47054634	4
47054644	1
47054645	7
47054653	7
47054654	7
47054665	1
47054670	4
47054671	0
47054680	1
47054755	1
47054913	4
47054916	2
47054917	3
47054971	9
47054998	5
47055037	6
47055075	8
47055075	9
47055085	2
47055087	6
47055344	8
47055348	3
47055366	3
47055461	7
47055461	7
47055536	1
47055565	4
47055578	2
47055820	8
47055844	5
47055859	3
47055885	3
47055941	5
47055945	1
47055982	5
47055992	1
47056274	5
47056281	8
47056343	5
47056357	7
47056358	8
47056372	2
47056386	4
47056399	6
47056424	6
47056454	9
47056533	4
47056534	1
47056535	1
47056647	2
47056662	4
47056777	3
47057067	9
47057068	9
47057088	1
47057096	7
47057149	5
47057172	7
47057205	9
47057236	2
47057279	1
47057282	2
47057290	0
47057337	3
47057378	1
47057379	1
47057417	2
47057465	0
47057477	6
47057799	5
47057865	5
47057873	4
47057875	8
47057901	7
47057995	6
47058054	3
47058063	5
47058105	0
47058388	6
47058401	7
47058442	3
47058504	3
47058519	8
47058561	0
47058569	1
47058573	1
47058605	1
47058614	3
47058640	4
47058688	2
47058716	6
47058727	1
47058862	0
47059031	3
47059210	0
47059550	2
47059613	5
47059616	7
47059650	1
47059716	3
47059938	4
47059940	0
47060037	5
47060040	3
47060088	3
47060114	3
47060679	3
47060793	1
47060915	6
47060917	7
47061205	7
47061460	0
47061590	0
47061755	4
47061898	3
47062007	2
47062326	1
47062359	6
47062527	0
47062562	9
47062926	7
47062938	0
47062939	4
47062940	2
47063083	5
47063110	5
47063146	3
47063158	3
47063322	2
47063337	0
47063342	3
47063397	1
47063586	2
47063640	2
47064166	8
47064495	0
47064629	0
47064990	5
47065088	7
47065126	4
47065300	5
47065320	5
47065557	6
47065618	3
47065620	4
47065648	3
47065688	4
47065700	4
47065895	6
47066125	2
47066217	3
47066305	7
47066423	5
47066488	0
47066601	7
47066992	7
47067411	9
47067529	9
47067610	4
47067648	3
47067723	0
47067822	0
47067849	3
47067897	4
47067902	2
47068726	3
47068760	10
47068919	4
47068972	2
47068973	4
47069041	5
47069368	3
47069373	2
47069471	3
47069603	1
47069628	5
47069638	6
47069648	2
47069673	3
47069711	2
47070129	0
47070235	8
47070415	9
47070448	5
47070496	9
47070996	9
47071160	5
47071392	4
47071397	2
47071429	3
47071495	3
47071522	5
47071806	10
47072016	6
47072200	8
47072510	6
47073052	9
47073099	8
47073185	1
47073211	5
47073494	6
47073752	6
47073761	3
47073779	7
47073788	5
47073862	9
47073889	1
47073972	0
47074155	5
47074160	0
47074213	6
47074236	0
47074259	8
47074286	8
47074313	9
47074453	0
47074469	5
47074532	1
47074534	3
47074540	5
47074619	6
47074623	6
47074700	9
47074743	7
47074756	1
47074758	1
47074788	1
47074830	6
47074893	1
47074908	0
47074925	5
47075019	8
47075179	9
47075194	5
47075226	7
47075268	1
47075361	5
47075374	5
47075440	1
47075791	0
47075826	4
47075837	4
47075846	9
47075866	1
47075937	9
47075951	1
47075997	1
47076081	7
47076159	1
47076293	0
47076321	5
47076341	3
47076918	0
47077038	3
47077173	1
47077254	4
47077375	7
47077674	3
47077770	0
47077840	2
47077853	1
47077892	0
47077976	2
47078008	1
47078296	7
47078428	6
47078598	5
47078631	2
47079138	0
47079393	1
47081068	6
47081267	2
47081666	1
47081667	1
47081850	10
47082097	6
47082114	1
47082440	6
47083000	10
47083326	6
47083381	6
47083666	5
47083704	6
47083973	5
47084017	8
47084278	3
47084376	6
47084377	8
47084420	9
47084421	10
47084439	2
47084440	8
47084815	4
47084947	6
47084975	6
47085019	6
47085053	7
47085059	0
47085418	4
47085452	5
47085468	6
47085536	6
47085697	4
47085705	6
47085737	5
47085745	3
47085753	8
47085830	5
47085838	3
47085843	7
47086118	7
47086127	2
47086140	10
47086267	1
47086315	7
47086373	1
47086401	6
47086420	4
47086425	2
47086433	7
47086450	6
47086451	5
47086495	5
47086503	8
47086785	1
47086843	5
47086852	4
47087141	2
47087189	5
47087191	3
47087218	6
47087235	2
47087238	7
47087241	4
47087266	7
47087289	7
47087313	1
47087319	6
47087343	7
47087361	1
47087588	8
47087730	2
47087745	3
47087787	3
47087789	0
47087920	3
47088003	2
47088024	4
47088029	9
47088046	6
47088047	3
47088098	9
47088121	9
47088122	2
47088126	4
47088163	1
47088205	3
47088206	5
47088522	8
47088523	1
47088615	1
47088629	3
47088656	6
47088819	2
47088823	5
47088914	2
47089039	6
47089079	2
47089311	6
47089332	7
47089493	8
47089494	6
47089623	5
47089652	8
47089671	5
47089788	2
47089887	6
47089990	6
47090052	4
47091148	6
47091183	3
47091285	5
47091557	8
47091571	7
47092360	3
47092361	1
47092581	1
47092821	2
47092855	0
47092871	4
47092906	7
47093077	3
47093168	7
47093199	2
47093246	5
47093284	8
47093489	8
47093543	0
47093705	0
47093740	1
47093806	1
47093826	0
47093871	4
47094187	1
47094248	0
47094344	2
47094376	6
47094391	2
47094417	4
47094684	6
47095027	0
47095214	1
47095253	1
47095269	3
47095325	6
47095416	1
47095870	7
47095893	7
47095915	2
47095967	0
47096008	2
47096009	3
47096009	5
47096324	3
47096727	5
47096870	4
47096992	6
47097101	4
47097104	2
47097118	8
47097225	1
47097430	3
47097460	0
47097463	7
47097795	2
47097853	3
47097930	3
47098007	2
47098028	8
47098100	0
47098621	8
47098657	3
47098849	8
47098870	2
47098937	2
47099395	1
47099396	7
47099531	8
47099677	9
47099705	5
47099719	3
47100098	8
47100727	2
47100736	5
47100824	4
47100847	5
47100873	0
47101143	1
47101211	4
47101234	3
47101353	1
47101391	3
47101521	6
47101527	0
47101528	4
47101543	5
47101581	3
47101661	4
47101679	2
47101924	1
47102000	0
47102435	0
47102595	7
47102642	3
47102805	4
47103064	7
47103426	3
47103431	4
47103485	6
47103531	2
47103541	5
47103799	6
47104879	1
47105251	5
47105312	2
47105331	7
47105338	5
47105372	6
47105394	3
47105497	4
47105509	5
47105568	8
47105653	6
47105717	2
47105827	6
47105828	9
47105862	9
47105961	8
47105998	1
47106032	7
47106156	9
47106197	8
47106239	1
47106265	6
47106283	8
47106370	2
47106506	0
47106604	0
47106614	5
47106805	0
47106878	8
47106951	6
47107266	7
47107358	7
47107385	6
47107493	4
47107749	3
47107836	3
47108024	4
47108048	1
47108220	4
47108229	1
47108471	7
47108531	6
47108586	3
47108794	9
47108852	5
47108922	7
47108951	3
47109195	6
47109296	3
47109300	1
47109475	1
47109499	3
47109502	2
47109590	0
47109621	6
47109630	6
47109639	5
47109968	4
47110115	8
47110331	1
47110404	8
47110552	5
47111947	3
47112133	10
47112235	2
47112314	9
47112380	7
47113592	2
47113627	2
47113865	5
47113867	7
47114240	4
47114534	2
47114545	3
47114590	6
47114643	7
47115279	6
47115413	6
47115657	7
47115666	1
47115672	2
47115675	8
47115681	6
47115697	6
47115717	1
47115984	1
47116072	8
47116295	0
47116504	8
47116887	2
47116925	7
47116926	8
47116992	1
47117006	6
47117020	7
47117021	2
47117241	6
47117310	8
47117311	0
47117414	6
47117469	6
47117493	6
47117494	6
47117495	9
47117497	3
47117498	7
47117501	1
47117520	3
47117551	1
47117614	1
47117616	9
47117656	9
47117657	4
47117660	9
47117675	2
47117689	3
47117717	3
47117719	4
47117937	7
47117938	4
47118006	4
47118030	5
47118035	0
47118040	1
47118048	5
47118116	6
47118164	6
47118183	3
47118184	5
47118185	4
47118193	5
47118214	0
47118235	5
47118282	8
47118533	2
47118582	4
47118590	1
47118604	1
47118629	6
47118805	10
47118823	6
47118861	2
47118896	5
47118897	0
47118906	0
47118935	10
47118940	8
47119008	5
47119066	5
47119126	6
47119204	0
47119210	2
47119249	8
47119313	0
47119330	4
47119398	6
47119597	5
47119624	0
47119633	5
47119702	9
47119711	1
47119733	8
47119755	0
47119804	4
47119805	7
47119881	3
47119883	0
47119894	8
47119979	0
47120033	3
47120045	1
47120047	6
47120100	7
47120105	7
47120119	5
47120137	8
47120163	7
47120178	1
47120263	8
47120289	9
47120290	6
47120323	0
47120380	0
47120637	1
47120692	8
47120704	0
47120762	1
47120856	5
47121119	5
47121138	5
47121160	2
47121197	2
47121243	3
47121297	6
47121359	9
47121372	1
47121381	0
47121503	6
47121889	3
47121943	7
47122016	4
47122228	4
47122488	8
47122560	1
47122960	4
47123131	3
47123226	3
47123258	3
47123528	3
47123557	5
47123579	2
47123596	3
47123600	5
47123614	3
47123625	0
47123649	6
47123701	3
47123801	1
47123901	1
47123910	4
47123952	5
47123959	3
47124007	7
47124048	0
47124117	8
47124185	3
47124202	0
47124670	1
47124693	2
47124718	1
47124959	8
47125093	1
47125236	3
47125323	2
47125657	6
47125716	1
47125780	5
47126252	2
47126259	3
47126370	3
47126372	6
47126374	1
47126377	3
47126756	6
47126905	8
47127271	0
47127421	3
47127814	4
47127860	3
47127901	4
47127949	6
47127969	0
47128067	1
47128136	1
47128199	6
47128462	4
47128488	9
47128586	0
47128638	0
47128989	3
47129042	0
47129091	0
47129237	1
47129359	3
47129545	3
47129557	6
47129712	0
47129897	3
47129923	9
47129929	6
47130312	9
47130358	7
47130559	8
47130590	5
47130829	9
47131264	7
47131407	7
47131551	3
47132109	4
47132170	1
47132213	0
47132439	6
47133175	2
47133221	9
47133247	4
47133323	7
47133490	3
47133613	5
47133732	3
47133748	7
47133756	2
47133792	5
47133901	4
47134140	6
47134445	3
47134478	2
47134507	4
47134698	7
47134743	1
47134945	1
47135413	1
47135417	4
47135421	8
47135428	4
47135451	2
47135480	7
47135501	4
47135893	9
47136700	0
47137083	1
47137263	4
47137398	6
47137456	0
47137630	6
47137739	5
47137887	5
47138119	8
47138157	7
47138266	2
47138286	3
47138297	4
47138355	7
47138443	7
47138489	5
47138738	1
47139024	0
47139032	7
47139047	3
47139129	0
47139248	6
47139374	1
47139485	9
47139544	8
47139624	8
47139678	2
47139743	0
47139811	1
47139920	4
47139927	8
47140013	3
47140046	3
47140116	0
47140117	7
47140141	1
47140190	7
47140226	9
47140229	2
47140283	4
47140385	0
47140453	3
47140477	1
47140495	7
47140507	4
47140527	1
47140602	4
47140605	0
47141089	9
47141150	0
47141185	1
47141196	7
47141333	2
47141384	5
47141401	1
47141418	5
47141540	0
47141557	1
47141649	8
47141678	0
47141680	4
47141686	6
47141748	4
47141842	7
47141890	6
47141951	2
47142031	1
47142074	1
47142460	1
47142462	9
47142555	2
47142570	0
47142626	7
47142652	5
47142725	3
47142799	0
47142820	2
47142823	6
47142917	1
47142925	5
47142926	1
47142940	7
47142953	5
47142955	1
47143219	3
47143274	0
47143387	4
47143408	7
47143453	0
47143470	6
47143711	6
47143728	1
47143793	0
47144302	0
47144318	8
47145718	9
47146301	2
47146648	9
47147804	2
47148601	7
47148680	7
47148720	3
47148998	2
47149355	7
47149356	0
47149710	0
47149717	7
47149726	2
47149727	0
47149805	3
47149934	7
47150003	5
47150595	4
47150692	7
47150920	6
47150959	2
47151021	5
47151055	0
47151072	4
47151073	3
47151088	8
47151091	5
47151107	4
47151117	9
47151118	1
47151367	1
47151409	4
47151430	9
47151433	5
47151437	3
47151470	5
47151697	3
47151776	0
47151786	4
47151793	4
47151872	5
47151892	7
47151952	8
47151981	1
47151989	8
47152013	4
47152072	5
47152141	6
47152198	0
47152572	5
47152602	4
47152643	0
47152689	6
47152716	5
47152783	6
47152894	1
47152898	6
47152906	1
47152927	4
47152973	3
47153208	6
47153218	4
47153222	9
47153225	2
47153333	2
47153347	4
47153377	8
47153385	5
47153595	3
47153698	8
47153927	2
47153935	3
47153972	5
47154121	8
47154176	1
47154782	10
47154869	0
47154978	4
47155193	2
47155451	0
47155457	1
47155485	1
47155514	2
47155523	3
47155524	2
47155550	6
47155573	3
47155635	3
47155654	4
47155697	7
47155858	6
47156009	3
47156122	5
47156269	1
47156424	3
47156838	3
47156871	6
47156975	0
47157109	2
47157241	8
47157417	9
47157459	4
47157844	0
47158112	7
47158242	3
47158244	3
47158251	3
47158771	6
47159119	6
47159950	4
47159968	8
47160781	1
47160949	1
47161001	10
47161069	4
47161181	9
47161587	6
47161930	2
47162055	5
47162136	2
47162663	9
47162698	2
47162859	2
47163008	4
47163367	9
47163631	6
47163758	6
48013247	8
48014135	3
48014565	7
48014583	4
48014588	4
48014613	6
48014749	1
48014773	1
48014779	3
48014975	2
48014982	7
48014988	6
48015122	6
48015161	2
48015200	0
48015505	3
48015513	5
48015518	7
48015543	2
48015607	7
48015912	3
48015938	0
48016034	3
48016166	2
48016189	1
48016241	7
48016253	0
48016262	2
48016570	4
48016617	1
48016624	2
48016631	5
48016632	1
48016680	5
48016690	2
48016879	2
48017181	2
48017333	6
48017340	0
48017479	3
48017607	6
48017639	3
48017712	5
48017738	3
48017798	8
48017873	8
48017963	7
48018053	1
48018074	3
48018269	3
48018734	2
48018986	6
48019124	7
48019147	1
48019153	6
48019222	8
48019320	6
48019330	8
48019438	8
48019598	5
48019776	7
48019973	2
48020460	3
48020479	5
48020654	1
48020680	1
48021269	4
48021323	5
48021514	3
48021527	3
48021960	5
48022083	7
48022120	6
48022362	0
48022392	5
48022734	2
48022933	3
48023031	5
48023064	0
48023071	6
48023176	7
48023308	1
48023352	9
48023681	1
48024023	1
48024125	1
48024211	4
48024574	4
48024575	3
48024594	6
48024831	7
48024855	6
48025580	6
48025604	1
48025837	4
48025950	0
48026044	6
48026106	6
48026111	6
48026124	2
48026126	3
48026416	7
48026859	7
48026943	2
48027674	4
48027706	4
48028141	3
48028342	1
48028553	0
48028574	7
48028721	3
48028908	1
48029593	3
48029759	2
48029916	0
48030052	6
48030053	0
48030246	5
48030320	2
48030777	0
48031409	2
48031742	6
48032682	2
48033250	2
48035166	8
48035265	3
48035501	2
48035505	8
48035533	6
48035737	4
48035752	8
48035828	7
48035994	9
48036276	8
48036383	5
48036656	4
48036663	7
48036663	8
48036766	7
48036767	9
48036972	6
48036998	4
48037108	0
48037113	2
48037145	8
48037195	3
48037397	7
48037437	8
48037455	6
48037494	5
48037518	1
48037555	8
48037556	0
48037887	5
48037888	9
48037889	7
48037892	5
48037896	0
48037948	2
48037957	7
48037975	6
48037980	1
48038056	9
48038057	8
48038110	9
48038327	7
48038335	6
48038336	4
48038346	7
48038365	4
48038387	3
48038598	5
48038612	7
48038621	3
48038922	7
48038991	1
48038995	3
48039004	3
48039027	8
48039060	2
48039074	7
48039080	7
48039101	7
48039102	5
48039107	4
48039137	8
48039152	5
48039182	6
48039200	3
48039325	6
48039554	9
48039571	5
48039592	9
48039689	5
48039707	1
48039737	8
48039754	2
48039762	8
48039849	6
48039896	3
48039994	0
48040062	9
48040094	4
48040470	1
48040481	1
48040578	8
48040587	4
48040594	8
48040652	2
48040686	1
48040767	5
48040989	8
48041000	3
48041533	5
48042338	3
48042565	4
48042713	4
48042714	3
48042965	0
48042990	5
48042992	4
48043009	9
48043059	5
48043090	5
48043802	1
48044256	3
48044312	3
48044569	4
48044753	4
48045047	4
48045500	6
48045738	1
48045785	7
48046047	1
48046049	7
48046094	9
48046204	6
48046287	4
48046293	3
48046300	2
48046580	2
48046613	6
48046864	9
48047027	1
48047257	1
48047332	5
48047403	8
48047440	7
48047481	0
48047503	8
48047545	3
48047550	2
48047630	6
48048109	4
48048198	2
48048228	2
48048352	9
48048506	4
48048553	0
48048808	1
48048911	8
48049129	0
48049153	7
48049348	6
48049699	4
48049741	6
48049832	2
48050016	1
48050044	3
48050219	0
48050433	1
48050493	8
48050533	1
48050634	1
48050683	7
48050707	3
48050881	9
48050890	5
48050981	3
48051009	1
48051377	9
48051864	9
48051881	6
48052011	8
48052131	6
48052190	3
48052342	7
48052538	3
48052774	9
48053246	1
48053372	1
48053410	0
48053743	5
48056013	0
48056022	9
48056052	6
